,geneSymbol,moduleColor,GSsubtype,p.GSsubtype,MM.turquoise,p.MMturquoise,MM.green,p.MMgreen,MM.yellow,p.MMyellow,MM.grey,p.MMgrey,MM.blue,p.MMblue,MM.pink,p.MMpink,MM.red,p.MMred,MM.black,p.MMblack,MM.brown,p.MMbrown
PVRL1,PVRL1,turquoise,-0.46433058468434,1.30590210863697e-21,-0.550153500813562,2.73846292696687e-31,-0.221757569343786,1.35222607312077e-05,0.34153630249789,8.82180755716339e-12,0.0981629164938794,0.0565475480367765,0.120912823674891,0.0186897297327624,-0.16827510616817,0.0010225184454881,-0.0826744039333976,0.108538058437159,-0.167158452593496,0.00110570782383667,0.137151712685903,0.00757761139713991
FRY,FRY,turquoise,0.464987099516054,1.1266282617919e-21,0.646515913966804,4.07214246786689e-46,0.558064824537911,2.50240696479379e-32,-0.538239010708699,8.93776058447709e-30,0.00280544274992203,0.956645556715364,-0.189299607272884,0.000214126842322849,0.185633698907709,0.000284777800162305,0.36914836371401,1.19914416523526e-13,-0.0507413534535653,0.325168966943677,0.156748541627251,0.00224041293813259
MICAL3,MICAL3,turquoise,-0.466102857373307,8.75936720735381e-22,-0.57963408811934,2.62573737622618e-35,-0.202745560693879,7.18494625574078e-05,0.402570009511433,3.69181468378406e-16,0.221120229874153,1.43358784330495e-05,0.216943736684759,2.09351443125449e-05,0.0265167936356481,0.60730210367702,-0.0328530878271335,0.524259359462781,-0.108405104511785,0.0351289951202642,0.0631675795211469,0.220471763595804
SHPK,SHPK,turquoise,0.466296921856635,8.3833921755083e-22,0.557142863426076,3.31811023814066e-32,0.536707490460698,1.38504639277797e-29,-0.241695670004359,1.99227480989002e-06,-0.0656053722514161,0.203138275401952,-0.0938478136305246,0.0683652994765497,0.110651590305507,0.0314922725442748,0.0829434073362602,0.107389423589382,0.0888474513034852,0.0845123502417295,-0.0392171992630652,0.447113073610863
KIF9,KIF9,turquoise,0.466365833855314,8.25374763068754e-22,0.58430255480611,5.55828168893826e-36,0.206020425897798,5.44621650326469e-05,-0.421857069260968,9.62222623125786e-18,-0.12406988023041,0.0157985071800187,-0.26568347469912,1.58079355990558e-07,0.0812018065165575,0.11499847346556,0.105039078012011,0.0412429864627671,-0.0497859272274671,0.334373525870698,-0.0774469295466027,0.132836016063027
CYB5D1,CYB5D1,turquoise,0.467059218180611,7.05441477424357e-22,0.641779545888181,2.91412114054905e-45,0.395992009286742,1.21454447988476e-15,-0.500600834379574,2.27634642905776e-25,0.029689549657718,0.564989738685821,-0.203995703302869,6.46716737567169e-05,0.165215252945469,0.00126548343515266,0.140155389207993,0.00634512736447552,0.0533256613173011,0.301102713797123,-0.101477385993717,0.0486663063449645
CCNG2,CCNG2,turquoise,0.467150805874347,6.9094307288709e-22,0.635398589744688,3.91218611938716e-44,0.523349563083788,5.75691405678458e-28,-0.502445970637972,1.42489393735145e-25,0.115488547479604,0.0247401733005811,-0.148581446312582,0.00378828697161588,0.182151347850789,0.000371531838126175,0.237878170060588,2.91293180207628e-06,0.00324675568342477,0.949833992227865,0.0801983736560087,0.119570546805294
NFATC4,NFATC4,turquoise,0.467200679753209,6.83171906740578e-22,0.554134628405682,8.28045910351725e-32,0.232046668604969,5.14131153234666e-06,-0.355056830141832,1.13285079568317e-12,-0.0476221598590709,0.355831023271039,-0.144626721831189,0.00484173456110383,0.226820567257137,8.44944834076561e-06,0.229733968158306,6.41468139179484e-06,-0.011595220117957,0.822214399521068,0.168102228036765,0.00103500837543394
BLVRB,BLVRB,turquoise,0.467520609188578,6.35330607761484e-22,0.541667142849667,3.32554541902508e-30,0.0622033593296966,0.227611326091529,-0.278708717731476,3.58153255621163e-08,-0.504603581796488,8.20913508680769e-26,-0.074503773949769,0.148252529089072,-0.0282587786310313,0.5838956948807,0.095454071689537,0.0637494485101116,0.296162854169753,4.32584702500933e-09,-0.0948672698001714,0.0654050774454972
RAPGEF3,RAPGEF3,turquoise,0.467861973151508,5.87923111906436e-22,0.619242854362484,2.15207768341944e-41,0.35648871003336,9.06255389782138e-13,-0.576341735369081,7.73242773124002e-35,-0.0152782525237526,0.767171524364352,0.0147372983841629,0.775190334095352,0.298125277644725,3.37996786904052e-09,0.52915822761914,1.16176768672834e-28,0.093024023518377,0.0708367231166939,0.154574632047306,0.00258293448287557
TMEM135,TMEM135,turquoise,0.468164036859149,5.4889232979185e-22,0.501956637119921,1.61383796954588e-25,0.396426468962718,1.12359260034148e-15,-0.35736201272327,7.90492794644339e-13,-0.203560357440575,6.70908437242564e-05,-0.106440375098053,0.0385964998871779,0.00242827318944507,0.962469602164836,0.0970565126767417,0.0594031689819541,0.068592162548085,0.18327619881414,0.0767811710047133,0.13621032070807
MEGF9,MEGF9,turquoise,0.468767541211356,4.78402239926763e-22,0.601086553576498,1.69156137518999e-38,0.558949526995013,1.90729126922571e-32,-0.389545178535436,3.80384778102261e-15,-0.0525713589461973,0.308001721761069,-0.164318341069182,0.00134616726193022,0.0804009835028362,0.118636119351999,0.257398251392328,3.90444026921848e-07,-0.0123297051838472,0.811158291478004,0.163414713022769,0.00143221131778931
TANC2,TANC2,turquoise,0.469743082617757,3.82868440822528e-22,0.491516561409811,2.19332896971165e-24,0.494163376791398,1.14148848234268e-24,-0.140577678731806,0.00618708699850264,-0.286516583608449,1.41629737781151e-08,-0.225532436919421,9.53306910056262e-06,-0.0396946380036563,0.44159695381365,0.156935504237995,0.00221298300274368,-0.0268834988535593,0.602340245121951,0.17981736084248,0.000442830532942394
GLUL,GLUL,turquoise,0.469960739912305,3.64269100541367e-22,0.61366050412225,1.75036141831452e-40,0.373903885106385,5.48021274642924e-14,-0.552940493993731,1.18739674332283e-31,-0.0260302891493251,0.613912845961656,-0.0657214087212217,0.202338592369626,0.081315597426883,0.114488759320799,0.198511404983438,0.0001021376311291,0.150096416385072,0.00344310951025351,0.0882736354624586,0.086547327400147
NMT2,NMT2,turquoise,-0.470024280926512,3.59009338417157e-22,-0.545589100790685,1.05819435607762e-30,-0.224792215092365,1.02143035194875e-05,0.167952378928287,0.00104594813523129,0.33438864913675,2.51008424467917e-11,0.366075514220479,1.97539539121287e-13,-0.0316303966051928,0.539822186285553,0.154083826833961,0.00266658474163599,-0.0200129373999861,0.698129878906993,0.289506419124138,9.85292416494118e-09
PNPO,PNPO,turquoise,0.470706939271674,3.07015067740426e-22,0.494612526273282,1.02116342720329e-24,0.235433769941287,3.70281381256619e-06,-0.232475284242988,4.93349024844163e-06,-0.0821125016418871,0.110968581888556,-0.173340971389175,0.000712745798764522,0.14880779798822,0.00373479914213262,-0.0368902106451589,0.474549905861351,0.127682048743567,0.0129778149133132,-0.164151510334864,0.00136168643363248
ALCAM,ALCAM,turquoise,0.470820137973476,2.99142493498523e-22,0.578961746670278,3.2769709706668e-35,0.438162619703763,3.65103023593223e-19,-0.420837517434213,1.17378340875163e-17,-0.253355956081035,6.00193293892277e-07,-0.0254796734780761,0.621432609696373,0.0270965526976206,0.59946581189959,0.277222112415827,4.25971636043477e-08,0.105246438989092,0.0408419690635316,0.137918618334136,0.0072441260267918
SEMA3C,SEMA3C,turquoise,0.471813825013743,2.38048391289227e-22,0.583188056523663,8.07062833164406e-36,0.539956569478373,5.45410589151756e-30,-0.435858933297128,5.85931551850966e-19,-0.0705907974750233,0.170810046310123,0.0365142049678695,0.479068123746244,0.101128920752989,0.0494491334747279,0.359720285501539,5.45393298294335e-13,0.10824560802817,0.0354002491670675,0.304470045249909,1.50280979414013e-09
FBXL17,FBXL17,turquoise,0.471977004486314,2.29267193212969e-22,0.660990121035702,7.96749583724653e-49,0.69262880478207,2.64605896891716e-55,-0.483501011174739,1.53161173313295e-23,-0.00157507956653951,0.975651031582219,-0.127234581889828,0.0133012759502265,0.125934867193747,0.0142813975790812,0.289424791083278,9.95158085726715e-09,0.0424057510517882,0.411019224425661,0.00876280553856778,0.865161587401654
FAH,FAH,turquoise,0.472030309589764,2.26468470464006e-22,0.548047709109467,5.12231104830749e-31,0.276740966561919,4.50464054822672e-08,-0.407106333427165,1.59899512460501e-16,-0.220824686417366,1.47287502762306e-05,-0.0883182893414259,0.0863875659454592,0.00130264005788894,0.979861657642529,0.153413184774866,0.00278487342292108,0.156653530883273,0.00225447088000967,0.0188347028717449,0.715105382011736
OGFRL1,OGFRL1,turquoise,-0.472842206537259,1.8777889901709e-22,-0.474328738966106,1.33081117468091e-22,-0.121846789158926,0.0177898491572076,0.187516055520818,0.000246155676126948,0.455931283753163,8.3999251293607e-21,0.220041363580774,1.58201035446399e-05,-0.0203300447543179,0.693586284792684,-0.0385272702871395,0.455152745631637,-0.0443478903933888,0.389905361388552,0.00470514499425632,0.927352737503706
ATP11A,ATP11A,turquoise,-0.474581869761092,1.25481924483415e-22,-0.557655788466616,2.8364025788521e-32,-0.0739188382568953,0.151472511270627,0.314520202010023,3.99713193421767e-10,0.190772013936586,0.000190668162709631,0.237097761005676,3.14571823288995e-06,-0.0988327529556722,0.0548746854765327,0.0428430533556551,0.406207051258951,-0.103287579501557,0.0447646087398296,0.134448073472471,0.00886530859024702
SFXN5,SFXN5,turquoise,0.475274051854395,1.06818600222802e-22,0.569671550834305,6.64563157741013e-34,0.355714166903711,1.02267829588825e-12,-0.243759618343722,1.61810024181143e-06,-0.0764602366796514,0.137860294431555,-0.161481777159183,0.00163346587206153,0.253003557103227,6.22902890960625e-07,0.152905189672215,0.00287762987131098,0.0980971350596315,0.0567140876528307,-0.087190922366176,0.0904942850600774
MEIS3P1,MEIS3P1,turquoise,0.475512228961973,1.01052247757987e-22,0.626846014511676,1.1567278898809e-42,0.403170038668121,3.30743179803264e-16,-0.546260493308045,8.68513529162622e-31,-0.0263033464757218,0.610198581206463,-0.0429346472695378,0.405203391299455,0.0812424556198415,0.114816186443575,0.314487024936177,4.01497642060998e-10,0.173261644231276,0.000716840197934824,0.236713435722528,3.26678874325064e-06
C8orf83,C8orf83,turquoise,0.475748920924811,9.56261492100234e-23,0.483863153869105,1.4044048928435e-23,0.419042330402502,1.66284790030247e-17,-0.218530641041132,1.81453082080635e-05,-0.108578845006045,0.0348355293149214,-0.0820023371690665,0.111450081392054,0.0625472045733068,0.225046732123969,0.151703265382377,0.00310838002667929,0.025413731313792,0.622335849544185,0.0773810231014209,0.133167151136915
GPRC5A,GPRC5A,turquoise,0.475788667877951,9.4743570401203e-23,0.500450546365982,2.3645888007548e-25,0.374048726803271,5.3499736632825e-14,-0.30851945136464,8.86691052286249e-10,-0.168036069033565,0.00103982525702146,-0.157494370917501,0.00213280732792424,-0.079449775451607,0.123072928202406,0.0940590339031593,0.0677431267143891,0.0733383465029069,0.154720212721311,0.141895806305021,0.00571623768265127
CREB3L4,CREB3L4,turquoise,0.476016153771872,8.98446325553055e-23,0.602721642930246,9.44310836025152e-39,0.26976146239157,1.00146329530729e-07,-0.389145818324844,4.07925915356892e-15,-0.334259260750531,2.55741832572378e-11,-0.243493332757782,1.66228966267798e-06,0.00985006124650223,0.848621605365477,0.117866150019251,0.0219065138947458,0.040344460389649,0.434151922661031,0.000187602377231721,0.997099434953193
TCEAL3,TCEAL3,turquoise,0.476155633824336,8.69653274516772e-23,0.658491613213526,2.39648035561755e-48,0.255257814807093,4.90715284267136e-07,-0.480866286108719,2.8692499473657e-23,-0.144749178669724,0.00480550882698304,-0.202324947363826,7.44286795738228e-05,0.111295885463267,0.0305105741051984,0.16536802572525,0.00125219207496689,0.110537614535791,0.0316687148670199,-0.0158367145030231,0.758919165475733
PHF15,PHF15,turquoise,0.476226921142158,8.55290617267053e-23,0.620406704199392,1.38282094330338e-41,0.58872559944742,1.2472461230233e-36,-0.468053622165189,5.62853953608725e-22,0.122044485312584,0.017604292440559,0.116171944225565,0.0238949943317148,0.235325949432605,3.74198773837696e-06,0.300132891981567,2.62089338075929e-09,0.323560477171701,1.16320319148931e-10,0.0980243275555206,0.0568988890265843
SPR,SPR,turquoise,0.477456242702597,6.41396456560803e-23,0.571595224670284,3.59164260781471e-34,0.153071311946227,0.00284699248094907,-0.305286711071533,1.35199637916681e-09,-0.23433213638823,4.12218584535181e-06,-0.305372775431843,1.33698667627553e-09,0.0339276551023494,0.510773521898516,-0.0259383689071897,0.61516542156161,0.0825088316103011,0.109249845897175,-0.189457224908621,0.000211492339249036
NPDC1,NPDC1,turquoise,0.480896311562325,2.84888466989915e-23,0.596384467884652,8.87733076390859e-38,0.136927312577113,0.00767774962606163,-0.412972060462723,5.31714239140834e-17,-0.304127963455699,1.57072511171382e-09,-0.229301141342718,6.68421620690358e-06,0.108230026425298,0.035426843832842,0.267949693461456,1.2277666622189e-07,-0.0586352904523034,0.25545326596002,0.0385129840865797,0.455320073589111
GPRC5B,GPRC5B,turquoise,-0.481244710059992,2.622751526544e-23,-0.561700403233496,8.15507231549665e-33,-0.193360187598837,0.000155161854943503,0.253266133846004,6.05905023551289e-07,0.246175618062855,1.26539082665912e-06,0.247292299186281,1.12848265065144e-06,-0.149985925918911,0.00346728524031557,0.146095924716443,0.00442292412290672,-0.041802815041298,0.4177090639768,0.20826785918985,4.49172505866504e-05
WDR90,WDR90,turquoise,0.482440699284191,1.97308071361452e-23,0.519960017935437,1.44424202178066e-27,0.273669313928993,6.42042504060089e-08,-0.140317719454529,0.00628395265637992,0.0290327053580341,0.573632721691947,-0.211953296671428,3.26011786957133e-05,0.479341095220032,4.11630603835861e-23,-0.018392121259429,0.721518888724243,-0.000672095425966864,0.98960884229132,-0.128508992172035,0.0123982393647
HECTD2,HECTD2,turquoise,0.483196644935188,1.64726202642596e-23,0.566821970688742,1.64133919142677e-33,0.537964072418569,9.67055674805667e-30,-0.30726634528234,1.0448466934361e-09,0.0834375151412051,0.105304605099952,-0.0682140311649243,0.185708415592794,0.298688543722963,3.14779215856899e-09,0.335296962856307,2.20102174821008e-11,0.0321564497490929,0.533098267167172,0.162830652676861,0.00149048251334634
PEX12,PEX12,turquoise,0.483290265535375,1.61080081627774e-23,0.666580100272682,6.52392572611827e-50,0.499779245734943,2.80178378827824e-25,-0.461629657988265,2.38942075108266e-21,0.0387672724546729,0.452346867801001,-0.151216348813145,0.00320654965713841,0.155069523803789,0.00250101413974065,0.160801624669174,0.00171023489410605,0.132285900836753,0.010031587738562,-0.034618746114926,0.502196718389822
ZNF385A,ZNF385A,turquoise,0.483420612341082,1.56135855430103e-23,0.555365575047577,5.70198008464612e-32,0.154537996733761,0.00258909488235109,-0.416517509557519,2.70439359212602e-17,-0.296027067976547,4.4000332376078e-09,0.0273393175652166,0.59619809415481,0.0645938666884799,0.210206468599129,0.236281401348392,3.40820131709719e-06,0.204150466612719,6.38316623043862e-05,0.117766327734032,0.022019567547058
NFIL3,NFIL3,turquoise,-0.483965794362702,1.37028659918162e-23,-0.617824623499476,3.68001393864389e-41,-0.332580903106463,3.25613211335892e-11,0.277802896225462,3.98117381873624e-08,0.242150373315029,1.90333431366191e-06,0.372846294317641,6.52997170714726e-14,-0.0574664724298331,0.265066112916741,0.0485047334496158,0.346976432541323,0.0180649632109977,0.726272375127738,0.26878927702353,1.11736316313365e-07
RTN2,RTN2,turquoise,0.484036154062709,1.34737223541702e-23,0.592227947190566,3.75780733874958e-37,0.325592152095548,8.76391562569559e-11,-0.444051262413097,1.07183757383193e-19,-0.0985520232081681,0.0555707139263259,-0.240121058506371,2.33201872583553e-06,0.0764113512671214,0.138112963063211,0.201041960038234,8.28452232043539e-05,-0.00148993024049817,0.976966970271496,0.101161220257911,0.0493761329578491
NME3,NME3,turquoise,0.48443360887277,1.22485389303199e-23,0.58743066225624,1.93637173476652e-36,0.0229370814760255,0.656659894121645,-0.412485567559449,5.83035702943687e-17,-0.21587883778563,2.30303339005323e-05,-0.196635351949322,0.000119086291615333,0.19394908067868,0.000147999201049744,0.149792687695881,0.00350993665091492,0.0842250506811212,0.10204798143635,-0.0512696273641274,0.320150762501743
GALNT7,GALNT7,turquoise,0.485132240570841,1.0355614523196e-23,0.613022340480797,2.21836493899477e-40,0.526028501126281,2.7624266545519e-28,-0.443734963615286,1.14547005739116e-19,-0.298386436524489,3.27032580469245e-09,-0.1802307293533,0.000429341044445782,-0.0625580412139845,0.22496624181485,0.164975560364949,0.00128659854034272,0.0293605632003794,0.569310856343455,-0.00734835644893312,0.886766327719854
SLC5A6,SLC5A6,turquoise,-0.485538728795973,9.39027142559607e-24,-0.582091050534763,1.16338622426002e-35,-0.389649822750428,3.73475026665376e-15,0.428115273369277,2.79904679964034e-18,0.132908041042092,0.00968279910140708,0.289879840610486,9.41354677735504e-09,-0.0551389600871715,0.284940325969981,-0.171564086077773,0.000809846866474172,0.0569267829381484,0.269587474618925,0.0592749748671903,0.250295670808194
C4A,C4A,turquoise,0.48573353558368,8.95965447739478e-24,0.593757896305004,2.21478660158857e-37,0.304285153233421,1.53915535561353e-09,-0.592950763052117,2.92828165593697e-37,-0.129596423453213,0.0116709135588802,0.153704430978452,0.00273292872199411,0.0510665786626722,0.322073573470156,0.332756536175196,3.17507866176205e-11,0.309075286259898,8.24227427239019e-10,0.284021041763388,1.91110723348248e-08
IGFBP2,IGFBP2,turquoise,0.485828894804005,8.75602489621271e-24,0.521817917730528,8.73467059509805e-28,0.172524166434855,0.000755959723354543,-0.295930750665884,4.45340184072467e-09,-0.189848356934017,0.000205085138351162,-0.267410227534762,1.30417481161672e-07,0.0539935969088184,0.295079872591999,0.200582430316807,8.60719116149185e-05,-0.0538628601269812,0.296252366765928,0.0802665185356686,0.119255626884474
CROT,CROT,turquoise,0.486497528169269,7.45095574300755e-24,0.588706375279392,1.25543580603157e-36,0.3798431166865,2.02379623769814e-14,-0.497947223051288,4.44306563607725e-25,-0.0424398119065068,0.410643204771873,-0.0199900507464325,0.698458224306344,0.19222846740566,0.000169848128205727,0.37675272002643,3.40708612052729e-14,0.0754287313025515,0.143267433035231,0.247736617971551,1.07805673534536e-06
RCAN1,RCAN1,turquoise,-0.487215980224949,6.26213570422873e-24,-0.559592089378825,1.56507235097958e-32,-0.269487697895608,1.03287220034465e-07,0.146485470988639,0.00431750826559303,0.247637435266605,1.0891222135403e-06,0.352585886377448,1.66066705156705e-12,-0.134786558797979,0.00869408546361544,0.194698537273541,0.000139331671246672,0.0164808542681384,0.749434657945204,0.322146236099038,1.41483558486614e-10
KIAA1324,KIAA1324,turquoise,0.487905686227781,5.29767743324161e-24,0.578344938901887,4.01375269346639e-35,0.345550928260241,4.84546707718021e-12,-0.391245714867731,2.82157029760702e-15,-0.241380201686909,2.05630254782773e-06,-0.319164256379967,2.13104448510070e-10,0.0696084989348244,0.176855552112976,0.197100093866434,0.000114657417427601,-0.137304836469076,0.00750995119843887,-0.0509802251910529,0.322893585532065
ZNF91,ZNF91,turquoise,0.488594811850527,4.4806915102134e-24,0.574900640731605,1.23585121763475e-34,0.599387294460312,3.08927134678876e-38,-0.252628902227143,6.47950664353466e-07,-0.165212076413857,0.00126576116771367,-0.158597561056235,0.00198227861837534,0.18242909802347,0.000363798608530497,0.19570067059449,0.000128484410261758,0.0597057017423972,0.246863913300457,-0.0269071020394934,0.602021496338728
KITLG,KITLG,turquoise,0.491537025184759,2.18232956425108e-24,0.57620733426579,8.07888775478865e-35,0.48624611896195,7.9174639560538e-24,-0.327113656784873,7.07970985203541e-11,-0.16889778642112,0.000978674187950035,0.0234180336723558,0.649934673002723,0.0937196910321181,0.0687449732644238,0.273384087966418,6.63374606763135e-08,0.179820494413405,0.000442726809049597,0.168543908094976,0.0010033740200324
GALNT10,GALNT10,turquoise,0.491753089278924,2.0694637202066e-24,0.600054541664485,2.43967850998784e-38,0.560953797730956,1.02781338608513e-32,-0.515708657250835,4.51185955128552e-27,-0.166515286494306,0.00115640818371626,0.0686058259894224,0.183188755013527,0.0100682907235143,0.845309510302592,0.355607999821021,1.03973466771649e-12,0.15788797633094,0.00207794209717195,0.443043104968485,1.32432477193507e-19
FAM63A,FAM63A,turquoise,0.492592076611844,1.68325318842477e-24,0.630459697200178,2.80148698599067e-43,0.46308152816587,1.72798536860605e-21,-0.40611354701834,1.92243252779264e-16,0.0872558238315816,0.0902536963727158,-0.321888599379358,1.46606183177838e-10,0.180448785764335,0.000422380113520031,0.149062624479538,0.00367540146453975,-0.00957722971290937,0.852766143018849,-0.0436896381513177,0.396986799586188
TSPAN15,TSPAN15,turquoise,0.493282810804661,1.41940717437441e-24,0.569179309481359,7.77388980749841e-34,0.197157477535594,0.000114121425585108,-0.52453023242706,4.16862649985639e-28,-0.325111241301372,9.37315482824902e-11,0.0015221780135579,0.976468590118736,0.0246067535286972,0.633434949416323,0.261023919386299,2.63858700516506e-07,0.183984643867715,0.000323188339032262,0.271104808043035,8.60219511536388e-08
TINAGL1,TINAGL1,turquoise,-0.493384127477873,1.3843067024094e-24,-0.453211775655374,1.51794072273236e-20,-0.298410307397842,3.26047792792646e-09,0.0898131343615415,0.0811748551498191,0.301582304734718,2.1785698168823e-09,0.227056619851463,8.26403243966686e-06,0.0138063842244621,0.789045311879765,0.28256946895305,2.27191512732267e-08,-0.0901476376207424,0.08004393577126,0.211045967312758,3.52959126856242e-05
HSPB1,HSPB1,turquoise,0.49413623934537,1.14919075106941e-24,0.473478713994107,1.62072696890192e-22,0.0245051082698745,0.634838882971172,-0.18600937975604,0.000276644648394399,-0.398975436729738,7.10026272685895e-16,-0.135641011093094,0.0082748844111974,0.0406134787676,0.431091041877131,0.0720873989991589,0.161897642333445,0.119037727619855,0.0206167868083579,0.0296181651067073,0.565926013201089
RBM38,RBM38,turquoise,-0.494504584486588,1.04888482026761e-24,-0.679893556505402,1.34465821190666e-52,-0.52095576170638,1.10346591685956e-27,0.59984962756828,2.62327327745526e-38,0.117101522164277,0.0227854655302887,0.231172418941281,5.5913782700301e-06,-0.0399881272749833,0.43822545985357,-0.205611317525356,5.63937471604002e-05,0.0230284093236048,0.655380690174493,-0.0457443889432218,0.375137378169911
FYCO1,FYCO1,turquoise,0.494689417279097,1.00185859930773e-24,0.631658870956463,1.74269849784092e-43,0.630523935704968,2.73128748875612e-43,-0.536583470702412,1.43491682164208e-29,-0.158497437148516,0.00199552839904577,0.0654607706009243,0.204138024881498,0.0946174799794842,0.0661204816912263,0.346240289087041,4.36793637510494e-12,0.185645299314921,0.000284523358163024,0.281417118775225,2.60442085640145e-08
PDK1,PDK1,turquoise,-0.494698856512507,9.99513673902667e-25,-0.585075106372984,4.2884547875605e-36,-0.172884958175856,0.000736581233571474,0.433612995744156,9.26032497142528e-19,0.168685116877945,0.000993449878774018,0.172069058657809,0.000781076497124433,-0.0931108091594189,0.0705729694225567,-0.27241150433044,7.41378172738457e-08,-0.078251882787764,0.128842736625976,-0.127768769687947,0.0129159347630746
RMND1,RMND1,turquoise,0.494735956705665,9.90349481894521e-25,0.462160399631659,2.12284071740308e-21,0.206777879438095,5.1049586430829e-05,-0.0918406347303506,0.0745141979166535,-0.0493680646078633,0.338451280400517,-0.289903604779007,9.38623673602572e-09,0.16433179967558,0.00134492240712927,-0.120982309458492,0.0186214398903714,0.0301628195780673,0.558801201418586,-0.248246150164351,1.02288786761154e-06
TMC4,TMC4,turquoise,0.495649284244615,7.89144415313485e-25,0.639354048289509,7.87748719056152e-45,0.298825034323198,3.09390336450802e-09,-0.502707488538848,1.33304810231567e-25,-0.0496073384263874,0.336112427149377,-0.318835987278012,2.22872058351463e-10,0.0689325568188152,0.181106893361194,0.120306990544566,0.0192944387942979,0.0169653515144846,0.742325474602236,-1.96699573852172e-05,0.999695877443054
SIAH2,SIAH2,turquoise,0.495900665530869,7.41237343853691e-25,0.554307854190815,7.85766472564844e-32,0.283209442123582,2.10538577192751e-08,-0.304777112659711,1.44428035022125e-09,0.141386191862656,0.00589432071187787,-0.204400979013113,6.24937176896603e-05,0.175896948633064,0.0005918476746786,0.0263610776492404,0.609414566685449,0.162684284146417,0.00150542258962565,-0.144691726609122,0.0048224740250341
LASS4,LASS4,turquoise,0.496144819207029,6.97458821692788e-25,0.623526409872174,4.18661229581013e-42,0.248916141568972,9.54452994637456e-07,-0.400233564696263,5.65264502383544e-16,-0.101714830623902,0.0481388458202066,-0.374841380058492,4.68915004502065e-14,0.191634684667398,0.000178064969407057,0.0846888125171095,0.100167902311258,-0.025768376642907,0.617484810200178,-0.173707458495341,0.00069410934937288
NHSL1,NHSL1,turquoise,-0.496288689458604,6.72867135109882e-25,-0.616311508989107,6.50313070853829e-41,-0.251356516012553,7.40436345901201e-07,0.372941691450293,6.427721461244e-14,0.172944519690611,0.000733426673134303,0.234939210102244,3.88578055184845e-06,-0.0201392408058447,0.696318869435123,-0.0155363064893297,0.76335494446887,-0.15243781279173,0.00296544158187727,0.197799157751129,0.000108285983013131
TSPAN33,TSPAN33,turquoise,-0.498028080314983,4.35381653621914e-25,-0.581865685468208,1.25393839967149e-35,-0.422691512410743,8.17364039536652e-18,0.388770008465647,4.35623781547762e-15,0.130263481533608,0.0112436472622111,0.335907240387578,2.01455424336928e-11,-0.0735552538298882,0.153500562077034,-0.13657872768588,0.0078356489813337,0.0789111647861039,0.125641849900244,-0.135757714799797,0.0082190493889219
